EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"4/6/2022 12:49:56 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,precipitation_pp_amo_am
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,"Prey of menhaden 4"

timestep\group,zooplankton,phytoplankton,Detritus,
1,0.6871068,0.1450916,0.1678016
2,0.6662012,0.1671879,0.1666108
3,0.6586855,0.173575,0.1677395
4,0.6869408,0.1380559,0.1750033
5,0.5743553,0.2659839,0.1596608
6,0.6111495,0.2294317,0.1594187
7,0.6316238,0.2123387,0.1560376
8,0.6217429,0.2310102,0.1472469
9,0.6757801,0.1754504,0.1487696
10,0.7068608,0.143142,0.1499972
11,0.6639165,0.1937257,0.1423578
12,0.7253715,0.125541,0.1490875
13,0.7132125,0.1396118,0.1471757
14,0.7166909,0.1352022,0.1481069
15,0.7243326,0.124999,0.1506684
16,0.7363994,0.1091592,0.1544415
17,0.7361684,0.1059283,0.1579034
18,0.6720941,0.17278,0.1551259
19,0.6302189,0.2174345,0.1523467
20,0.6415087,0.2069645,0.1515269
21,0.7026531,0.138465,0.158882
22,0.7042676,0.1366345,0.1590979
23,0.6393521,0.2102568,0.1503909
24,0.6396607,0.2134436,0.1468957
25,0.6639228,0.1897982,0.146279
26,0.7209781,0.125184,0.1538378
27,0.7114934,0.1356414,0.1528652
28,0.652446,0.2026288,0.1449252
29,0.7012089,0.1467663,0.1520248
30,0.7136925,0.1317875,0.1545199
31,0.7252246,0.1168139,0.1579616
32,0.7109079,0.1298798,0.1592123
33,0.6306439,0.2177249,0.1516312
34,0.6717732,0.1702488,0.1579781
35,0.6782547,0.1626487,0.1590965
36,0.6877146,0.1482099,0.1640754
37,0.6839293,0.1498131,0.1662576
38,0.6588868,0.1766952,0.164418
39,0.6659558,0.1671133,0.1669307
40,0.6683027,0.1627083,0.1689891
41,0.6363772,0.1987616,0.1648612
42,0.6809782,0.1459445,0.1730773
43,0.5943096,0.2471628,0.1585276
44,0.6501721,0.1862335,0.1635944
45,0.6762533,0.1571828,0.1665639
46,0.6834557,0.1488963,0.167648
47,0.6056035,0.2398923,0.1545042
48,0.6838088,0.1515488,0.1646424
49,0.7051625,0.1265998,0.1682377
50,0.685829,0.1470054,0.1671655
51,0.6454076,0.1920293,0.1625631
52,0.6351927,0.2043139,0.1604934
53,0.6088778,0.2390058,0.1521164
54,0.6386477,0.2108502,0.1505021
55,0.6616836,0.1882541,0.1500624
56,0.6782551,0.171491,0.150254
57,0.6881088,0.1611251,0.1507661
58,0.678363,0.1721194,0.1495176
59,0.6964876,0.150806,0.1527064
60,0.7307126,0.1100275,0.1592599
61,0.7008666,0.1418718,0.1572616
62,0.7014264,0.138472,0.1601016
63,0.7036396,0.1325591,0.1638013
64,0.6667318,0.171926,0.1613422
65,0.6192343,0.2263493,0.1544164
66,0.6800295,0.1571272,0.1628433
67,0.67039,0.1687315,0.1608786
68,0.640848,0.2043051,0.1548468
69,0.6915396,0.1466092,0.1618511
70,0.6492269,0.1961052,0.1546679
71,0.692742,0.146435,0.160823
72,0.669997,0.1728666,0.1571364
73,0.6863087,0.1546907,0.1590006
74,0.7124975,0.1232955,0.1642069
75,0.6576638,0.18501,0.1573262
76,0.6771948,0.1621476,0.1606577
77,0.6806402,0.1576892,0.1616706
78,0.6976886,0.1370051,0.1653064
79,0.6737216,0.1628678,0.1634105
80,0.6201974,0.2244702,0.1553323
81,0.6388378,0.206711,0.1544513
82,0.6817071,0.1597159,0.1585771
83,0.6861742,0.1559163,0.1579095
84,0.6813954,0.1620513,0.1565533
